Time (ms)	Sweep 1	Sweep 2	Sweep 3	Sweep 4	Sweep 5	Sweep 6	Sweep 7	Sweep 8	Sweep 9	Sweep 10	Sweep 11	Sweep 12	Sweep 13	Sweep 14	Sweep 15	Sweep 16	Sweep 17	Sweep 18	Sweep 19	Sweep 20
30.55	-6.991289E-12	-6.991289E-12	-6.991289E-12	-6.991289E-12	-6.991289E-12	-6.991289E-12	-6.991289E-12	-6.991289E-12	-6.991289E-12	-6.991289E-12	-6.991289E-12	-6.991289E-12	-6.991289E-12	-6.991289E-12	-6.991289E-12	-6.991289E-12	-6.991289E-12	-6.991289E-12	-6.991289E-12	-6.991289E-12
31.2	-6.991535E-12	-6.991535E-12	-6.991535E-12	-6.991535E-12	-6.991535E-12	-6.991535E-12	-6.991535E-12	-6.991535E-12	-6.991535E-12	-6.991535E-12	-6.991535E-12	-6.991535E-12	-6.991535E-12	-6.991535E-12	-6.991535E-12	-6.991535E-12	-6.991535E-12	-6.991535E-12	-6.991535E-12	-6.991535E-12
31.85	-6.99178E-12	-6.99178E-12	-6.99178E-12	-6.99178E-12	-6.99178E-12	-6.99178E-12	-6.99178E-12	-6.99178E-12	-6.99178E-12	-6.99178E-12	-6.99178E-12	-6.99178E-12	-6.99178E-12	-6.99178E-12	-6.99178E-12	-6.99178E-12	-6.99178E-12	-6.99178E-12	-6.99178E-12	-6.99178E-12
32.5	-6.992025E-12	-6.992025E-12	-6.992025E-12	-6.992025E-12	-6.992025E-12	-6.992025E-12	-6.992025E-12	-6.992025E-12	-6.992025E-12	-6.992025E-12	-6.992025E-12	-6.992025E-12	-6.992025E-12	-6.992025E-12	-6.992025E-12	-6.992025E-12	-6.992025E-12	-6.992025E-12	-6.992025E-12	-6.992025E-12
33.15	-6.992267E-12	-6.992267E-12	-6.992267E-12	-6.992267E-12	-6.992267E-12	-6.992267E-12	-6.992267E-12	-6.992267E-12	-6.992267E-12	-6.992267E-12	-6.992267E-12	-6.992267E-12	-6.992267E-12	-6.992267E-12	-6.992267E-12	-6.992267E-12	-6.992267E-12	-6.992267E-12	-6.992267E-12	-6.992267E-12
33.8	-6.992509E-12	-6.992509E-12	-6.992509E-12	-6.992509E-12	-6.992509E-12	-6.992509E-12	-6.992509E-12	-6.992509E-12	-6.992509E-12	-6.992509E-12	-6.992509E-12	-6.992509E-12	-6.992509E-12	-6.992509E-12	-6.992509E-12	-6.992509E-12	-6.992509E-12	-6.992509E-12	-6.992509E-12	-6.992509E-12
34.45	-6.992749E-12	-6.992749E-12	-6.992749E-12	-6.992749E-12	-6.992749E-12	-6.992749E-12	-6.992749E-12	-6.992749E-12	-6.992749E-12	-6.992749E-12	-6.992749E-12	-6.992749E-12	-6.992749E-12	-6.992749E-12	-6.992749E-12	-6.992749E-12	-6.992749E-12	-6.992749E-12	-6.992749E-12	-6.992749E-12
35.1	-6.992988E-12	-6.992988E-12	-6.992988E-12	-6.992988E-12	-6.992988E-12	-6.992988E-12	-6.992988E-12	-6.992988E-12	-6.992988E-12	-6.992988E-12	-6.992988E-12	-6.992988E-12	-6.992988E-12	-6.992988E-12	-6.992988E-12	-6.992988E-12	-6.992988E-12	-6.992988E-12	-6.992988E-12	-6.992988E-12
35.75	-6.993225E-12	-6.993225E-12	-6.993225E-12	-6.993225E-12	-6.993225E-12	-6.993225E-12	-6.993225E-12	-6.993225E-12	-6.993225E-12	-6.993225E-12	-6.993225E-12	-6.993225E-12	-6.993225E-12	-6.993225E-12	-6.993225E-12	-6.993225E-12	-6.993225E-12	-6.993225E-12	-6.993225E-12	-6.993225E-12
36.4	-6.993462E-12	-6.993462E-12	-6.993462E-12	-6.993462E-12	-6.993462E-12	-6.993462E-12	-6.993462E-12	-6.993462E-12	-6.993462E-12	-6.993462E-12	-6.993462E-12	-6.993462E-12	-6.993462E-12	-6.993462E-12	-6.993462E-12	-6.993462E-12	-6.993462E-12	-6.993462E-12	-6.993462E-12	-6.993462E-12
37.05	-6.993697E-12	-6.993697E-12	-6.993697E-12	-6.993697E-12	-6.993697E-12	-6.993697E-12	-6.993697E-12	-6.993697E-12	-6.993697E-12	-6.993697E-12	-6.993697E-12	-6.993697E-12	-6.993697E-12	-6.993697E-12	-6.993697E-12	-6.993697E-12	-6.993697E-12	-6.993697E-12	-6.993697E-12	-6.993697E-12
37.7	-6.993931E-12	-6.993931E-12	-6.993931E-12	-6.993931E-12	-6.993931E-12	-6.993931E-12	-6.993931E-12	-6.993931E-12	-6.993931E-12	-6.993931E-12	-6.993931E-12	-6.993931E-12	-6.993931E-12	-6.993931E-12	-6.993931E-12	-6.993931E-12	-6.993931E-12	-6.993931E-12	-6.993931E-12	-6.993931E-12
38.35	-6.994164E-12	-6.994164E-12	-6.994164E-12	-6.994164E-12	-6.994164E-12	-6.994164E-12	-6.994164E-12	-6.994164E-12	-6.994164E-12	-6.994164E-12	-6.994164E-12	-6.994164E-12	-6.994164E-12	-6.994164E-12	-6.994164E-12	-6.994164E-12	-6.994164E-12	-6.994164E-12	-6.994164E-12	-6.994164E-12
39	-6.994396E-12	-6.994396E-12	-6.994396E-12	-6.994396E-12	-6.994396E-12	-6.994396E-12	-6.994396E-12	-6.994396E-12	-6.994396E-12	-6.994396E-12	-6.994396E-12	-6.994396E-12	-6.994396E-12	-6.994396E-12	-6.994396E-12	-6.994396E-12	-6.994396E-12	-6.994396E-12	-6.994396E-12	-6.994396E-12
39.65	-6.994627E-12	-6.994627E-12	-6.994627E-12	-6.994627E-12	-6.994627E-12	-6.994627E-12	-6.994627E-12	-6.994627E-12	-6.994627E-12	-6.994627E-12	-6.994627E-12	-6.994627E-12	-6.994627E-12	-6.994627E-12	-6.994627E-12	-6.994627E-12	-6.994627E-12	-6.994627E-12	-6.994627E-12	-6.994627E-12
40.3	-6.994856E-12	-6.994856E-12	-6.994856E-12	-6.994856E-12	-6.994856E-12	-6.994856E-12	-6.994856E-12	-6.994856E-12	-6.994856E-12	-6.994856E-12	-6.994856E-12	-6.994856E-12	-6.994856E-12	-6.994856E-12	-6.994856E-12	-6.994856E-12	-6.994856E-12	-6.994856E-12	-6.994856E-12	-6.994856E-12
