Time (ms)	Sweep 1	Sweep 2	Sweep 3	Sweep 4	Sweep 5	Sweep 6	Sweep 7	Sweep 8	Sweep 9	Sweep 10	Sweep 11	Sweep 12	Sweep 13	Sweep 14	Sweep 15	Sweep 16	Sweep 17	Sweep 18	Sweep 19	Sweep 20
29.9	-1.616981E-12	-1.616981E-12	-1.616981E-12	-1.616981E-12	-1.616981E-12	-1.616981E-12	-1.616981E-12	-1.616981E-12	-1.616981E-12	-1.616981E-12	-1.616981E-12	-1.616981E-12	-1.616981E-12	-1.616981E-12	-1.616981E-12	-1.616981E-12	-1.616981E-12	-1.616981E-12	-1.616981E-12	-1.616981E-12
30.55	-1.614766E-12	-1.614766E-12	-1.614766E-12	-1.614766E-12	-1.614766E-12	-1.614766E-12	-1.614766E-12	-1.614766E-12	-1.614766E-12	-1.614766E-12	-1.614766E-12	-1.614766E-12	-1.614766E-12	-1.614766E-12	-1.614766E-12	-1.614766E-12	-1.614766E-12	-1.614766E-12	-1.614766E-12	-1.614766E-12
31.2	-1.612592E-12	-1.612592E-12	-1.612592E-12	-1.612592E-12	-1.612592E-12	-1.612592E-12	-1.612592E-12	-1.612592E-12	-1.612592E-12	-1.612592E-12	-1.612592E-12	-1.612592E-12	-1.612592E-12	-1.612592E-12	-1.612592E-12	-1.612592E-12	-1.612592E-12	-1.612592E-12	-1.612592E-12	-1.612592E-12
31.85	-1.610457E-12	-1.610457E-12	-1.610457E-12	-1.610457E-12	-1.610457E-12	-1.610457E-12	-1.610457E-12	-1.610457E-12	-1.610457E-12	-1.610457E-12	-1.610457E-12	-1.610457E-12	-1.610457E-12	-1.610457E-12	-1.610457E-12	-1.610457E-12	-1.610457E-12	-1.610457E-12	-1.610457E-12	-1.610457E-12
32.5	-1.608361E-12	-1.608361E-12	-1.608361E-12	-1.608361E-12	-1.608361E-12	-1.608361E-12	-1.608361E-12	-1.608361E-12	-1.608361E-12	-1.608361E-12	-1.608361E-12	-1.608361E-12	-1.608361E-12	-1.608361E-12	-1.608361E-12	-1.608361E-12	-1.608361E-12	-1.608361E-12	-1.608361E-12	-1.608361E-12
33.15	-1.606302E-12	-1.606302E-12	-1.606302E-12	-1.606302E-12	-1.606302E-12	-1.606302E-12	-1.606302E-12	-1.606302E-12	-1.606302E-12	-1.606302E-12	-1.606302E-12	-1.606302E-12	-1.606302E-12	-1.606302E-12	-1.606302E-12	-1.606302E-12	-1.606302E-12	-1.606302E-12	-1.606302E-12	-1.606302E-12
33.8	-1.604282E-12	-1.604282E-12	-1.604282E-12	-1.604282E-12	-1.604282E-12	-1.604282E-12	-1.604282E-12	-1.604282E-12	-1.604282E-12	-1.604282E-12	-1.604282E-12	-1.604282E-12	-1.604282E-12	-1.604282E-12	-1.604282E-12	-1.604282E-12	-1.604282E-12	-1.604282E-12	-1.604282E-12	-1.604282E-12
34.45	-1.602297E-12	-1.602297E-12	-1.602297E-12	-1.602297E-12	-1.602297E-12	-1.602297E-12	-1.602297E-12	-1.602297E-12	-1.602297E-12	-1.602297E-12	-1.602297E-12	-1.602297E-12	-1.602297E-12	-1.602297E-12	-1.602297E-12	-1.602297E-12	-1.602297E-12	-1.602297E-12	-1.602297E-12	-1.602297E-12
35.1	-1.600349E-12	-1.600349E-12	-1.600349E-12	-1.600349E-12	-1.600349E-12	-1.600349E-12	-1.600349E-12	-1.600349E-12	-1.600349E-12	-1.600349E-12	-1.600349E-12	-1.600349E-12	-1.600349E-12	-1.600349E-12	-1.600349E-12	-1.600349E-12	-1.600349E-12	-1.600349E-12	-1.600349E-12	-1.600349E-12
35.75	-1.598436E-12	-1.598436E-12	-1.598436E-12	-1.598436E-12	-1.598436E-12	-1.598436E-12	-1.598436E-12	-1.598436E-12	-1.598436E-12	-1.598436E-12	-1.598436E-12	-1.598436E-12	-1.598436E-12	-1.598436E-12	-1.598436E-12	-1.598436E-12	-1.598436E-12	-1.598436E-12	-1.598436E-12	-1.598436E-12
36.4	-1.596558E-12	-1.596558E-12	-1.596558E-12	-1.596558E-12	-1.596558E-12	-1.596558E-12	-1.596558E-12	-1.596558E-12	-1.596558E-12	-1.596558E-12	-1.596558E-12	-1.596558E-12	-1.596558E-12	-1.596558E-12	-1.596558E-12	-1.596558E-12	-1.596558E-12	-1.596558E-12	-1.596558E-12	-1.596558E-12
37.05	-1.594714E-12	-1.594714E-12	-1.594714E-12	-1.594714E-12	-1.594714E-12	-1.594714E-12	-1.594714E-12	-1.594714E-12	-1.594714E-12	-1.594714E-12	-1.594714E-12	-1.594714E-12	-1.594714E-12	-1.594714E-12	-1.594714E-12	-1.594714E-12	-1.594714E-12	-1.594714E-12	-1.594714E-12	-1.594714E-12
